hometeam_awayteam,year,round,match_score
hawthorn_richmond,2016,R18,70.0
padelaide_gws,2016,R18,-19.0
geelong_bullldogs,2016,R19,25.0
gws_richmond,2016,R19,88.0
hawthorn_carlton,2016,R19,19.0
collingwood_westcoast,2016,R19,19.0
kangaroos_stkilda,2016,R19,23.0
brisbanel_padelaide,2016,R19,-94.0
melbourne_goldcoast,2016,R19,2.0
fremantle_swans,2016,R19,-90.0
adelaide_essendon,2016,R19,82.0
richmond_collingwood,2016,R20,15.0
swans_padelaide,2016,R20,67.0
melbourne_hawthorn,2016,R20,29.0
goldcoast_gws,2016,R20,-8.0
bullldogs_kangaroos,2016,R20,14.0
adelaide_brisbanel,2016,R20,138.0
carlton_stkilda,2016,R20,-71.0
geelong_essendon,2016,R20,66.0
fremantle_westcoast,2016,R20,-46.0
bullldogs_collingwood,2016,R21,3.0
brisbanel_carlton,2016,R21,4.0
hawthorn_kangaroos,2016,R21,39.0
gws_westcoast,2016,R21,-1.0
stkilda_swans,2016,R21,-70.0
padelaide_melbourne,2016,R21,-40.0
essendon_goldcoast,2016,R21,6.0
richmond_geelong,2016,R21,-4.0
fremantle_adelaide,2016,R21,-72.0
westcoast_hawthorn,2016,R22,25.0
kangaroos_swans,2016,R22,-9.0
richmond_stkilda,2016,R22,-9.0
gws_fremantle,2016,R22,92.0
collingwood_goldcoast,2016,R22,71.0
padelaide_adelaide,2016,R22,-15.0
carlton_melbourne,2016,R22,20.0
brisbanel_geelong,2016,R22,-60.0
essendon_bullldogs,2016,R22,-40.0
adelaide_westcoast,2016,R23,-29.0
geelong_melbourne,2016,R23,111.0
essendon_carlton,2016,R23,24.0
swans_richmond,2016,R23,113.0
kangaroos_gws,2016,R23,-37.0
goldcoast_padelaide,2016,R23,-23.0
stkilda_brisbanel,2016,R23,58.0
hawthorn_collingwood,2016,R23,1.0
fremantle_bullldogs,2016,R23,20.0
carlton_richmond,2017,R1,-43.0
collingwood_bullldogs,2017,R1,-14.0
stkilda_melbourne,2017,R1,-30.0
swans_padelaide,2017,R1,-28.0
essendon_hawthorn,2017,R1,25.0
goldcoast_brisbanel,2017,R1,-2.0
kangaroos_westcoast,2017,R1,-43.0
adelaide_gws,2017,R1,56.0
fremantle_geelong,2017,R1,-42.0
richmond_collingwood,2017,R2,19.0
bullldogs_swans,2017,R2,23.0
hawthorn_adelaide,2017,R2,-24.0
gws_goldcoast,2017,R2,102.0
brisbanel_essendon,2017,R2,-27.0
westcoast_stkilda,2017,R2,19.0
geelong_kangaroos,2017,R2,1.0
melbourne_carlton,2017,R2,22.0
padelaide_fremantle,2017,R2,89.0
swans_collingwood,2017,R3,-1.0
kangaroos_gws,2017,R3,-42.0
richmond_westcoast,2017,R3,11.0
geelong_melbourne,2017,R3,29.0
fremantle_bullldogs,2017,R3,16.0
padelaide_adelaide,2017,R3,-17.0
stkilda_brisbanel,2017,R3,31.0
carlton_essendon,2017,R3,15.0
goldcoast_hawthorn,2017,R3,86.0
westcoast_swans,2017,R4,26.0
kangaroos_bullldogs,2017,R4,-3.0
melbourne_fremantle,2017,R4,-2.0
gws_padelaide,2017,R4,31.0
carlton_goldcoast,2017,R4,-26.0
adelaide_essendon,2017,R4,65.0
collingwood_stkilda,2017,R4,-14.0
brisbanel_richmond,2017,R4,-52.0
hawthorn_geelong,2017,R4,-86.0
padelaide_carlton,2017,R5,90.0
bullldogs_brisbanel,2017,R5,32.0
goldcoast_adelaide,2017,R5,-67.0
swans_gws,2017,R5,-42.0
fremantle_kangaroos,2017,R5,5.0
stkilda_geelong,2017,R5,-38.0
hawthorn_westcoast,2017,R5,50.0
richmond_melbourne,2017,R5,13.0
essendon_collingwood,2017,R5,18.0
gws_bullldogs,2017,R6,2.0
hawthorn_stkilda,2017,R6,-75.0
carlton_swans,2017,R6,19.0
brisbanel_padelaide,2017,R6,-83.0
kangaroos_goldcoast,2017,R6,13.0
westcoast_fremantle,2017,R6,41.0
essendon_melbourne,2017,R6,-38.0
geelong_collingwood,2017,R6,-29.0
adelaide_richmond,2017,R6,76.0
stkilda_gws,2017,R7,23.0
kangaroos_adelaide,2017,R7,59.0
collingwood_carlton,2017,R7,-23.0
padelaide_westcoast,2017,R7,-10.0
bullldogs_richmond,2017,R7,5.0
goldcoast_geelong,2017,R7,25.0
swans_brisbanel,2017,R7,54.0
melbourne_hawthorn,2017,R7,-3.0
fremantle_essendon,2017,R7,37.0
westcoast_bullldogs,2017,R8,8.0
hawthorn_brisbanel,2017,R8,38.0
stkilda_carlton,2017,R8,19.0
gws_collingwood,2017,R8,3.0
essendon_geelong,2017,R8,17.0
adelaide_melbourne,2017,R8,-41.0
richmond_fremantle,2017,R8,-2.0
goldcoast_padelaide,2017,R8,-72.0
kangaroos_swans,2017,R8,-42.0
geelong_bullldogs,2017,R9,23.0
stkilda_swans,2017,R9,-50.0
gws_richmond,2017,R9,3.0
brisbanel_adelaide,2017,R9,-80.0
collingwood_hawthorn,2017,R9,18.0
essendon_westcoast,2017,R9,61.0
melbourne_kangaroos,2017,R9,-14.0
fremantle_carlton,2017,R9,35.0
geelong_padelaide,2017,R10,2.0
swans_hawthorn,2017,R10,-6.0
bullldogs_stkilda,2017,R10,40.0
melbourne_goldcoast,2017,R10,35.0
richmond_essendon,2017,R10,15.0
adelaide_fremantle,2017,R10,100.0
collingwood_brisbanel,2017,R10,45.0
carlton_kangaroos,2017,R10,-17.0
westcoast_gws,2017,R10,-8.0
padelaide_hawthorn,2017,R11,51.0
geelong_adelaide,2017,R11,22.0
goldcoast_westcoast,2017,R11,3.0
gws_essendon,2017,R11,16.0
kangaroos_richmond,2017,R11,-35.0
fremantle_collingwood,2017,R11,-20.0
swans_bullldogs,2017,R12,46.0
adelaide_stkilda,2017,R12,57.0
hawthorn_goldcoast,2017,R12,-16.0
brisbanel_fremantle,2017,R12,57.0
essendon_padelaide,2017,R12,70.0
carlton_gws,2017,R12,1.0
melbourne_collingwood,2017,R12,4.0
westcoast_geelong,2017,R13,13.0
kangaroos_stkilda,2017,R13,-17.0
richmond_swans,2017,R13,-9.0
padelaide_brisbanel,2017,R13,40.0
goldcoast_carlton,2017,R13,-10.0
bullldogs_melbourne,2017,R13,-57.0
adelaide_hawthorn,2017,R14,-14.0
swans_essendon,2017,R14,1.0
collingwood_padelaide,2017,R14,-31.0
brisbanel_gws,2017,R14,-60.0
bullldogs_kangaroos,2017,R14,1.0
westcoast_melbourne,2017,R14,-3.0
geelong_fremantle,2017,R14,2.0
richmond_carlton,2017,R14,26.0
stkilda_goldcoast,2017,R14,31.0
melbourne_swans,2017,R15,-35.0
bullldogs_westcoast,2017,R15,-7.0
carlton_adelaide,2017,R15,-12.0
goldcoast_kangaroos,2017,R15,19.0
gws_geelong,2017,R15,0.0
adelaide_bullldogs,2017,R16,59.0
hawthorn_gws,2017,R16,0.0
stkilda_essendon,2017,R17,-61.0
geelong_hawthorn,2017,R17,3.0
padelaide_kangaroos,2017,R17,70.0
goldcoast_collingwood,2017,R17,-15.0
gws_swans,2017,R17,-13.0
melbourne_adelaide,2017,R17,-46.0
richmond_brisbanel,2017,R17,31.0
carlton_bullldogs,2017,R17,-20.0
fremantle_westcoast,2017,R17,-30.0
adelaide_geelong,2017,R18,21.0
essendon_kangaroos,2017,R18,27.0
melbourne_padelaide,2017,R18,23.0
bullldogs_goldcoast,2017,R18,54.0
swans_stkilda,2017,R18,42.0
fremantle_hawthorn,2017,R18,-52.0
richmond_gws,2017,R18,19.0
collingwood_westcoast,2017,R18,8.0
brisbanel_carlton,2017,R18,30.0
hawthorn_swans,2017,R19,6.0
kangaroos_melbourne,2017,R19,4.0
gws_fremantle,2017,R19,12.0
padelaide_stkilda,2017,R19,2.0
carlton_geelong,2017,R19,-65.0
goldcoast_richmond,2017,R19,-33.0
bullldogs_essendon,2017,R19,30.0
collingwood_adelaide,2017,R19,0.0
geelong_swans,2017,R20,-46.0
gws_melbourne,2017,R20,35.0
essendon_carlton,2017,R20,8.0
brisbanel_bullldogs,2017,R20,-14.0
kangaroos_collingwood,2017,R20,-54.0
fremantle_goldcoast,2017,R20,23.0
stkilda_westcoast,2017,R20,8.0
richmond_hawthorn,2017,R20,29.0
adelaide_padelaide,2017,R20,84.0
bullldogs_gws,2017,R21,-48.0
swans_fremantle,2017,R21,104.0
geelong_richmond,2017,R21,14.0
brisbanel_goldcoast,2017,R21,58.0
essendon_adelaide,2017,R21,-43.0
westcoast_carlton,2017,R21,17.0
melbourne_stkilda,2017,R21,24.0
hawthorn_kangaroos,2017,R21,27.0
padelaide_collingwood,2017,R21,27.0
adelaide_swans,2017,R22,-3.0
bullldogs_padelaide,2017,R22,-17.0
collingwood_geelong,2017,R22,-11.0
gws_westcoast,2017,R22,21.0
carlton_hawthorn,2017,R22,7.0
goldcoast_essendon,2017,R22,-33.0
melbourne_brisbanel,2017,R22,13.0
stkilda_kangaroos,2017,R22,49.0
fremantle_richmond,2017,R22,-104.0
hawthorn_bullldogs,2017,R23,9.0
collingwood_melbourne,2017,R23,16.0
brisbanel_kangaroos,2017,R23,-51.0
swans_carlton,2017,R23,81.0
geelong_gws,2017,R23,44.0
padelaide_goldcoast,2017,R23,115.0
essendon_fremantle,2017,R23,15.0
richmond_stkilda,2017,R23,41.0
westcoast_adelaide,2017,R23,29.0
richmond_carlton,2018,R1,26.0
essendon_adelaide,2018,R1,12.0
stkilda_brisbanel,2018,R1,25.0
padelaide_fremantle,2018,R1,50.0
goldcoast_kangaroos,2018,R1,16.0
hawthorn_collingwood,2018,R1,34.0
gws_bullldogs,2018,R1,82.0
melbourne_geelong,2018,R1,-3.0
westcoast_swans,2018,R1,-29.0
adelaide_richmond,2018,R2,36.0
kangaroos_stkilda,2018,R2,52.0
carlton_goldcoast,2018,R2,-34.0
collingwood_gws,2018,R2,-16.0
brisbanel_melbourne,2018,R2,-26.0
fremantle_essendon,2018,R2,16.0
bullldogs_westcoast,2018,R2,-51.0
swans_padelaide,2018,R2,-23.0
geelong_hawthorn,2018,R2,-1.0
carlton_collingwood,2018,R3,-24.0
padelaide_brisbanel,2018,R3,5.0
melbourne_kangaroos,2018,R3,37.0
goldcoast_fremantle,2018,R3,-28.0
stkilda_adelaide,2018,R3,-49.0
swans_gws,2018,R3,16.0
richmond_hawthorn,2018,R3,13.0
bullldogs_essendon,2018,R3,21.0
westcoast_geelong,2018,R3,15.0
adelaide_collingwood,2018,R4,-48.0
gws_fremantle,2018,R4,31.0
richmond_brisbanel,2018,R4,93.0
bullldogs_swans,2018,R4,-7.0
kangaroos_carlton,2018,R4,86.0
westcoast_goldcoast,2018,R4,80.0
essendon_padelaide,2018,R4,22.0
hawthorn_melbourne,2018,R4,67.0
geelong_stkilda,2018,R4,47.0
swans_adelaide,2018,R5,-10.0
stkilda_gws,2018,R5,0.0
bullldogs_carlton,2018,R6,21.0
geelong_swans,2018,R6,-17.0
kangaroos_padelaide,2018,R6,-33.0
gws_brisbanel,2018,R6,34.0
hawthorn_stkilda,2018,R6,35.0
adelaide_goldcoast,2018,R6,48.0
essendon_melbourne,2018,R6,-36.0
collingwood_richmond,2018,R6,-43.0
fremantle_westcoast,2018,R6,-8.0
geelong_gws,2018,R7,61.0
bullldogs_goldcoast,2018,R7,9.0
essendon_hawthorn,2018,R7,-23.0
westcoast_padelaide,2018,R7,42.0
swans_kangaroos,2018,R7,-2.0
adelaide_carlton,2018,R7,55.0
richmond_fremantle,2018,R7,77.0
stkilda_melbourne,2018,R7,-39.0
brisbanel_collingwood,2018,R7,-7.0
hawthorn_swans,2018,R8,-8.0
gws_westcoast,2018,R8,-25.0
carlton_essendon,2018,R8,13.0
goldcoast_melbourne,2018,R8,-69.0
padelaide_adelaide,2018,R8,5.0
bullldogs_brisbanel,2018,R8,14.0
fremantle_stkilda,2018,R8,30.0
kangaroos_richmond,2018,R8,-10.0
collingwood_geelong,2018,R8,-21.0
adelaide_bullldogs,2018,R9,37.0
kangaroos_gws,2018,R9,43.0
goldcoast_padelaide,2018,R9,-40.0
essendon_geelong,2018,R9,34.0
stkilda_collingwood,2018,R9,-28.0
swans_fremantle,2018,R9,59.0
carlton_melbourne,2018,R9,-109.0
brisbanel_hawthorn,2018,R9,56.0
westcoast_richmond,2018,R9,47.0
collingwood_bullldogs,2018,R10,35.0
richmond_stkilda,2018,R10,28.0
brisbanel_swans,2018,R10,-18.0
geelong_carlton,2018,R10,28.0
gws_essendon,2018,R10,-35.0
hawthorn_westcoast,2018,R10,-15.0
melbourne_adelaide,2018,R10,91.0
fremantle_kangaroos,2018,R10,-28.0
swans_carlton,2018,R11,30.0
bullldogs_melbourne,2018,R11,-49.0
hawthorn_padelaide,2018,R11,3.0
goldcoast_geelong,2018,R11,-85.0
essendon_richmond,2018,R11,-71.0
westcoast_stkilda,2018,R11,13.0
kangaroos_brisbanel,2018,R11,54.0
collingwood_fremantle,2018,R11,61.0
adelaide_gws,2018,R11,-16.0
padelaide_richmond,2018,R12,14.0
geelong_kangaroos,2018,R12,37.0
gws_goldcoast,2018,R12,108.0
stkilda_swans,2018,R12,-71.0
brisbanel_essendon,2018,R12,-22.0
fremantle_adelaide,2018,R12,3.0
melbourne_collingwood,2018,R12,-42.0
padelaide_bullldogs,2018,R13,57.0
swans_westcoast,2018,R13,15.0
carlton_fremantle,2018,R13,-57.0
goldcoast_stkilda,2018,R13,-2.0
hawthorn_adelaide,2018,R13,56.0
geelong_richmond,2018,R13,-18.0
westcoast_essendon,2018,R14,-28.0
padelaide_melbourne,2018,R14,10.0
hawthorn_goldcoast,2018,R14,53.0
brisbanel_gws,2018,R14,-27.0
bullldogs_kangaroos,2018,R14,-2.0
collingwood_carlton,2018,R14,20.0
richmond_swans,2018,R15,26.0
bullldogs_geelong,2018,R15,2.0
carlton_padelaide,2018,R15,-21.0
adelaide_westcoast,2018,R15,10.0
goldcoast_collingwood,2018,R15,-39.0
gws_hawthorn,2018,R15,11.0
melbourne_stkilda,2018,R15,-2.0
essendon_kangaroos,2018,R15,17.0
fremantle_brisbanel,2018,R15,-55.0
swans_geelong,2018,R16,-12.0
richmond_adelaide,2018,R16,47.0
brisbanel_carlton,2018,R16,65.0
padelaide_stkilda,2018,R16,36.0
bullldogs_hawthorn,2018,R16,-63.0
melbourne_fremantle,2018,R16,54.0
kangaroos_goldcoast,2018,R16,37.0
essendon_collingwood,2018,R16,-16.0
westcoast_gws,2018,R16,11.0
adelaide_geelong,2018,R17,15.0
stkilda_carlton,2018,R17,64.0
hawthorn_brisbanel,2018,R17,-33.0
melbourne_bullldogs,2018,R17,50.0
goldcoast_essendon,2018,R17,-44.0
gws_richmond,2018,R17,2.0
collingwood_westcoast,2018,R17,-35.0
kangaroos_swans,2018,R17,-6.0
fremantle_padelaide,2018,R17,9.0
stkilda_richmond,2018,R18,-54.0
collingwood_kangaroos,2018,R18,66.0
swans_goldcoast,2018,R18,-24.0
essendon_fremantle,2018,R18,29.0
brisbanel_adelaide,2018,R18,-5.0
geelong_melbourne,2018,R18,2.0
carlton_hawthorn,2018,R18,-72.0
westcoast_bullldogs,2018,R18,54.0
padelaide_gws,2018,R18,-22.0
essendon_swans,2018,R19,43.0
richmond_collingwood,2018,R19,28.0
geelong_brisbanel,2018,R19,42.0
gws_stkilda,2018,R19,25.0
goldcoast_carlton,2018,R19,-35.0
adelaide_melbourne,2018,R19,-13.0
kangaroos_westcoast,2018,R19,40.0
bullldogs_padelaide,2018,R19,-44.0
fremantle_hawthorn,2018,R19,-59.0
richmond_geelong,2018,R20,3.0
hawthorn_essendon,2018,R20,4.0
brisbanel_kangaroos,2018,R20,-3.0
adelaide_padelaide,2018,R20,3.0
swans_collingwood,2018,R20,2.0
stkilda_bullldogs,2018,R20,-35.0
carlton_gws,2018,R20,-105.0
melbourne_goldcoast,2018,R20,96.0
westcoast_fremantle,2018,R20,58.0
essendon_stkilda,2018,R21,43.0
hawthorn_geelong,2018,R21,11.0
goldcoast_richmond,2018,R21,-74.0
padelaide_westcoast,2018,R21,-4.0
gws_adelaide,2018,R21,14.0
collingwood_brisbanel,2018,R21,31.0
kangaroos_bullldogs,2018,R21,-7.0
melbourne_swans,2018,R21,-9.0
fremantle_carlton,2018,R21,29.0
richmond_essendon,2018,R22,8.0
collingwood_padelaide,2018,R22,51.0
geelong_fremantle,2018,R22,133.0
gws_swans,2018,R22,-20.0
stkilda_hawthorn,2018,R22,-4.0
goldcoast_brisbanel,2018,R22,-4.0
